frame,time_qtm_s,time_rs_s,torso_alpha_deg,torso_beta_deg,torso_gamma_deg,neck_alpha_deg,neck_beta_deg,neck_gamma_deg,shoulderR_alpha_deg,shoulderR_beta_deg,shoulderR_gamma_deg,elbowR_deg
150,1.49,27.117,0.0504344094815678,0.450270449293096,-174.697882901716,99.1814815039458,12.3335331857376,-5.10804970715513,3.21882093183165,7.47107071526958,-41.2751408972868,156.187165045678
151,1.5,27.127,0.0478525711616148,0.45576068094899,-174.698148660463,99.193635941688,12.3192216494831,-5.11654406202981,3.20390327993521,7.46502712611693,-41.2620739551883,156.199030626145
152,1.51,27.137,0.0668283007967921,0.459026125859566,-174.715596202642,99.1806459934836,12.3524387882398,-5.11858465788692,3.23788950664409,7.47148472837879,-41.2807660675602,156.194089410259
153,1.52,27.147,0.0703674018752134,0.466050088202204,-174.722409315079,99.1836318135473,12.3363320706043,-5.1100966381183,3.23366388225877,7.46952193403904,-41.3077015111891,156.208211087844
154,1.53,27.157,0.0752936386102523,0.461395264934963,-174.715759377488,99.1784574760245,12.3122328631672,-5.10327126316093,3.23247330947251,7.46331064699028,-41.3108766019944,156.197997599859
155,1.54,27.167,0.0816876557018163,0.473177512298975,-174.717444131147,99.1894090372981,12.3099845674103,-5.12680785879508,3.23839627259983,7.48133852807563,-41.3387548753595,156.191145300066
156,1.55,27.177,0.0621139924643651,0.471842140376807,-174.739296818281,99.2038930597913,12.30953881589,-5.08119536431391,3.23698655129681,7.47664599837552,-41.303257509324,156.161242944122
157,1.56,27.187,0.0762610649897854,0.483356056847897,-174.725365280289,99.1874751507322,12.3037507829689,-5.08268637522006,3.24243426150294,7.48555572929353,-41.3015849322863,156.203152483667
158,1.57,27.197,0.0901597266683855,0.484783986621242,-174.734313292126,99.1849704210837,12.3003395772562,-5.08304278556868,3.25812290946108,7.485047152752,-41.312360597443,156.198220444688
159,1.58,27.207,0.0793498143338071,0.49547209329133,-174.73747229663,99.1983827602717,12.2995443381177,-5.05477352732257,3.25818142676148,7.50231981319919,-41.2833508975469,156.167980065171
160,1.59,27.217,0.0727204426520084,0.486325754351761,-174.734095471181,99.2182613420441,12.3119988554434,-5.0318074968182,3.24243971198498,7.48703593917314,-41.3250875405221,156.188736205222
161,1.6,27.227,0.0692458104345583,0.49272263527683,-174.736706705545,99.2265537741426,12.3260524281431,-5.03512031342189,3.24189661898491,7.49307981619562,-41.3054395118349,156.196875875691
162,1.61,27.237,0.0690458090992796,0.495779385072402,-174.739549828648,99.2272954951548,12.3334842625659,-5.00902025236144,3.24546133061847,7.49241867608827,-41.3093023460621,156.19529584868
163,1.62,27.247,0.0670120852847648,0.483231232071164,-174.753822747941,99.2077386519998,12.3536759615334,-5.00670308613519,3.25642267765019,7.48624767316877,-41.2943725690687,156.19753523571
164,1.63,27.257,0.0817234067512262,0.481817654642964,-174.763838760554,99.1944144239857,12.3586861012944,-5.01419105428081,3.2807354416318,7.48440572742003,-41.3154732037374,156.191100892761
165,1.64,27.267,0.0692916152719915,0.479396184712539,-174.757305648082,99.1865322144952,12.363383571448,-5.00244263596465,3.26848485541987,7.48610356956031,-41.3334448616968,156.187446761091
166,1.65,27.277,0.0757969504155604,0.482396147727417,-174.755255416933,99.1816806398826,12.355255109043,-5.02606546886015,3.25789868712492,7.4886154693728,-41.3335487446334,156.210806489871
167,1.66,27.287,0.0842949226918641,0.487126704535371,-174.747093416928,99.1592220043509,12.3388270512188,-5.02336137608047,3.26547346063516,7.50268147707336,-41.3659088140208,156.201722000365
168,1.67,27.297,0.0948967661547781,0.484312525288134,-174.742039271958,99.1356330991415,12.3384355554009,-5.03030990445625,3.26570207876585,7.49787784301431,-41.3936348637998,156.193918563824
169,1.68,27.307,0.111716920193594,0.487421418706089,-174.749691948828,99.1121240866863,12.3756826750304,-5.02202237519162,3.28279349859338,7.51351548931325,-41.3791087634285,156.186439175415
170,1.69,27.317,0.113186633159693,0.49514588883489,-174.756951976379,99.1127066730671,12.3480650477215,-5.03091900542022,3.28324826685307,7.52941261742627,-41.3809649347107,156.20753951837
171,1.7,27.327,0.123650438260221,0.485530144308201,-174.763233369396,99.0940521841062,12.3461062188638,-5.02615813027166,3.28136956696461,7.51571912054928,-41.394447014077,156.212790225335
172,1.71,27.337,0.126127503165599,0.47871189788991,-174.759576757884,99.0827663457849,12.3422327063021,-5.02507824486905,3.28683958269014,7.51605318764801,-41.3413230493837,156.184407120962
173,1.72,27.347,0.153988803909676,0.497839499922012,-174.756970222631,99.0572761302176,12.3045093303587,-5.04502467039565,3.29248470610537,7.53854175586198,-41.3359230973168,156.202938529313
174,1.73,27.357,0.159067847679986,0.491493889225303,-174.77468243201,99.036185760675,12.3240185076493,-5.05980283721979,3.30417236708909,7.53371443008244,-41.3570310266725,156.208956533368
175,1.74,27.367,0.174638685525133,0.485529632229807,-174.772121301604,99.0046928866918,12.276889499811,-5.03011072774396,3.30997841062566,7.53083158476728,-41.3877882958286,156.233396220902
176,1.75,27.377,0.191805793421153,0.478958379517412,-174.782119596556,98.9729306745624,12.2830754344617,-5.00548203255835,3.3375072703405,7.52870938922008,-41.345338582018,156.214816240572
177,1.76,27.387,0.205680116034751,0.485020497125661,-174.782146892694,98.9541656688712,12.2641042132685,-5.01542912609389,3.34340810832338,7.54113010138535,-41.4088111284661,156.237983126289
178,1.77,27.397,0.190608415318238,0.475868708288282,-174.781885762319,98.9401693572134,12.2604443636763,-4.99543391057293,3.32960318725091,7.52397114612081,-41.4696119706,156.210622700708
179,1.78,27.407,0.205147133057661,0.4814581838052,-174.779104627699,98.9278807675522,12.2599643854145,-5.02983344023949,3.34311353145374,7.52306964419019,-41.4598005151627,156.214484718513
180,1.79,27.417,0.203716927717715,0.475414468001586,-174.787078712123,98.9351696165737,12.2733158348178,-5.02727443556451,3.34652901237953,7.53112018719678,-41.4976274284187,156.204227098002
181,1.8,27.427,0.215105983373088,0.479961550690384,-174.793812090323,98.9187256191259,12.2604840221042,-5.03435135571993,3.35954442855865,7.54014749353208,-41.4772699236093,156.209914109318
182,1.81,27.437,0.214408808039989,0.469692332598804,-174.7900052265,98.8956125758505,12.2674924010596,-5.01122857804761,3.35669399962646,7.53540458827304,-41.5165572802209,156.214697065419
183,1.82,27.447,0.227683221349753,0.476244633867045,-174.803660726442,98.8862756905496,12.2735346955148,-5.03355371900957,3.37728041820143,7.54328959535733,-41.5151251405343,156.191051366871
184,1.83,27.457,0.223981857898771,0.457475812576891,-174.811376763774,98.8908118910286,12.2805962438591,-5.00530403551155,3.37271228389495,7.52709378976353,-41.5605860839977,156.196588225671
185,1.84,27.467,0.241797204097509,0.471340810820582,-174.794598134539,98.8696815330546,12.2492794065459,-5.01646122405196,3.37295036081739,7.54203592269084,-41.532783503817,156.214270960376
186,1.85,27.477,0.238224246875114,0.454680369306489,-174.804443534417,98.8745249402768,12.2587628890028,-5.00906349469995,3.37038649933295,7.5226483392075,-41.5636876215487,156.228244737667
187,1.86,27.487,0.242207898363238,0.473200733897053,-174.812209864539,98.8678305527775,12.249199714312,-5.0311088922555,3.37549573060395,7.54667027218342,-41.5178296985327,156.206274613701
188,1.87,27.497,0.260301795075645,0.463164792446683,-174.83462956418,98.8362623030067,12.2589624162781,-5.01821818059038,3.39948096827016,7.53084121953361,-41.548251584076,156.22227752051
189,1.88,27.507,0.247251580386171,0.450967755627318,-174.858854773724,98.8361462577484,12.2919590678128,-5.01802441072293,3.39898301770911,7.52566954501359,-41.4813099877832,156.207267059626
190,1.89,27.517,0.245093494225915,0.466640284584214,-174.861798229499,98.8266275760722,12.251768937095,-5.01716116633795,3.38579823298821,7.54974398493397,-41.5120609625543,156.22713820177
191,1.9,27.527,0.262124146995736,0.464246262676163,-174.893361856062,98.7902477058453,12.2910947103474,-5.0144105741592,3.41641930544953,7.54001888169549,-41.4800902325764,156.227847120586
192,1.91,27.537,0.264566118152995,0.463211193405417,-174.90110204379,98.7808574498299,12.293327423841,-4.98307245939825,3.41516726868064,7.5428846408697,-41.5262758889799,156.243841240352
193,1.92,27.547,0.272894009605472,0.457854728767675,-174.930366714238,98.7675652586578,12.3240494800876,-5.0020306324863,3.43039570660057,7.54095582684437,-41.5804120790406,156.269736967439
194,1.93,27.557,0.276779680876909,0.462006748098753,-174.94962814112,98.7663477798214,12.3445729147184,-5.014041982071,3.43594954199052,7.55022492913009,-41.5414536719713,156.249606646663
195,1.94,27.567,0.262898623042582,0.449565823072058,-174.951618860412,98.7831016893046,12.3274487166721,-4.98899287106815,3.40741768852949,7.52668196598277,-41.6089452495349,156.272436288311
196,1.95,27.577,0.267780555537678,0.444029031851309,-174.971602857431,98.7847277375391,12.3315181144732,-4.99435141149197,3.42338907267171,7.53886847639964,-41.5648244776103,156.257114334995
197,1.96,27.587,0.252891028009933,0.446376069099409,-174.993198115142,98.7839855828927,12.3505412570711,-5.02421934899622,3.41726256263195,7.54009277343701,-41.6021008778665,156.25937325691
198,1.97,27.597,0.255522492922949,0.448646019869591,-174.999438724405,98.7852525226041,12.3631612494911,-5.01106592467333,3.43049915977016,7.55167390058193,-41.5756624761379,156.260121397587
199,1.98,27.607,0.250514425946318,0.453598963662748,-175.011983846188,98.7760179279162,12.3689653171139,-5.00290098617159,3.43291446134316,7.5659951651508,-41.6064707640454,156.238200274548
200,1.99,27.617,0.24842223931861,0.442433097218183,-175.012085936833,98.7578149189567,12.350315552728,-5.00591881929886,3.42866459655546,7.55655700895005,-41.6412463285966,156.25119591888
201,2,27.627,0.238095510716364,0.439632548404543,-175.017290966898,98.7545655852913,12.3568823454339,-4.98084446459493,3.42263813337064,7.55503129402564,-41.6692238042384,156.249921924627
202,2.01,27.637,0.234314420812309,0.442598580619481,-174.999304055221,98.7445409595505,12.3353558699374,-4.98083658656373,3.40856860454105,7.56246628374497,-41.6917455907901,156.244434499407
203,2.02,27.647,0.250641079943462,0.459628755929448,-175.00467657096,98.7322168348541,12.3078402841888,-5.01063048775746,3.42526622509843,7.58041126351198,-41.6554892190121,156.235252616849
204,2.03,27.657,0.243602661209823,0.446462235212977,-174.993859045372,98.7456730428575,12.3055277444377,-4.99034837935156,3.41419477342389,7.57606882113761,-41.729831980527,156.243582940595
205,2.04,27.667,0.227815720976623,0.447648875963563,-174.997207441826,98.7417724108719,12.3037790349794,-4.96796782297096,3.39956498177714,7.58154792551974,-41.7246258002302,156.232486052394
206,2.05,27.677,0.231478217496027,0.443861279207511,-174.99417016746,98.7548938304429,12.320777959685,-4.96527954447698,3.40847603244169,7.58255065426389,-41.7178001033489,156.253140256039
207,2.06,27.687,0.224703401505269,0.45449392435873,-174.982593962575,98.7627682425239,12.3239183236482,-4.98119274514536,3.38624653823379,7.59292344615041,-41.7348563335759,156.272268506128
208,2.07,27.697,0.201738829966303,0.454122404666471,-174.965626480065,98.7912232876491,12.3240325242453,-4.98369743395809,3.35267991996069,7.58792271814105,-41.7845171164834,156.270707903214
209,2.08,27.707,0.210119961978469,0.450051361254662,-174.977648592377,98.7528495178317,12.3430149159191,-4.95042103979155,3.38267136613841,7.59616211344292,-41.7607029917336,156.270090498405
210,2.09,27.717,0.206157701808374,0.442578057893499,-174.975977827074,98.7401118517963,12.3364848487787,-4.94208457123342,3.39663267535463,7.5944223826245,-41.6952370467205,156.237227255938
211,2.1,27.727,0.192132542773064,0.448690352465694,-174.987764905578,98.7424640293482,12.3598311713834,-4.96537825483185,3.39109990007198,7.60355312308815,-41.6494867093139,156.233059049855
212,2.11,27.737,0.186182784950182,0.430142530164963,-174.983589143396,98.7439809108996,12.3496724810196,-4.93833824724878,3.37937954507835,7.57246613596088,-41.7104488150182,156.276882912144
213,2.12,27.747,0.19687419110627,0.420710284900086,-174.991199688514,98.7162642720046,12.385816178623,-4.91773025428203,3.40554678481352,7.57236637783529,-41.7279879030156,156.253355763118
214,2.13,27.757,0.18634880465085,0.427666393226604,-174.995712034542,98.722733257063,12.373864636342,-4.92962819164764,3.38804528961357,7.57148161161587,-41.7382974442809,156.26996853741
215,2.14,27.767,0.177731356046884,0.419167246673256,-175.026168994549,98.6953011078454,12.4201127108691,-4.93391457476423,3.42516898462692,7.57933287892029,-41.72370312951,156.222082425048
216,2.15,27.777,0.159482912822762,0.420658081748899,-175.021961354384,98.7084965771132,12.4075645651497,-4.94612127902275,3.38762753878451,7.56622148371482,-41.7614575066906,156.2751313435
217,2.16,27.787,0.156701265508069,0.416910716572037,-175.050599994596,98.6969261582623,12.4628558591942,-4.9343247644636,3.41854651005426,7.56677331754503,-41.7199823285471,156.250049245859
218,2.17,27.797,0.155655973798786,0.417142333014264,-175.063828787935,98.6707027868465,12.475386643272,-4.95450080616589,3.42505530296901,7.56642843981819,-41.7314767686253,156.251018740204
219,2.18,27.807,0.11717572429227,0.411753618051122,-175.084862503205,98.6808660617696,12.4931719936517,-4.92946794064815,3.41762317409135,7.57339371039738,-41.7247415489112,156.250493293516
220,2.19,27.817,0.135470784368404,0.430530672715173,-175.090733699284,98.6573874213936,12.4687787271196,-4.98254920274739,3.45030605343179,7.59290791538826,-41.7265930199334,156.238005119529
221,2.2,27.827,0.114401175088138,0.435371554811338,-175.088061371056,98.6544681324417,12.4551554812689,-4.97892711400413,3.43223742192929,7.59904098986807,-41.7128395204612,156.264203949761
222,2.21,27.837,0.0966774928281085,0.434842760875107,-175.091006816288,98.6431594886234,12.4258198418734,-4.99332612692739,3.42890775443666,7.59795058171225,-41.7516197120202,156.260514516745
223,2.22,27.847,0.0704497599497281,0.453700611334686,-175.071067551386,98.6568029385924,12.3883261706738,-4.96638600071042,3.40035238705066,7.61788593084013,-41.7807333507347,156.229420675062
224,2.23,27.857,0.0501092621012259,0.454774675805608,-175.049267641262,98.6605190249311,12.3566633924516,-4.94561606820732,3.38285379708731,7.61692885332102,-41.7784652118281,156.284157454996
225,2.24,27.867,0.0386556838049295,0.469372470886572,-175.035860121064,98.6610436801671,12.3341673775313,-4.98828281447224,3.3804922346227,7.63780935712428,-41.8355398280957,156.267994769471
226,2.25,27.877,0.0152803233975284,0.472178088982654,-175.017493087402,98.6658172000058,12.3173138742739,-4.9437645515895,3.36747990806899,7.64134420212329,-41.8295805187424,156.260506591007
227,2.26,27.887,-0.000806877447015748,0.480449466702765,-174.98182405847,98.6688407013718,12.3115400210886,-4.94970936077242,3.34089252377791,7.65039474909471,-41.8606904055861,156.278961445565
228,2.27,27.897,-0.0137853719545117,0.480713417613594,-174.966294665513,98.671409337968,12.2944485213716,-4.94102636882639,3.32618714793483,7.64917420583328,-41.9053506361939,156.285551312978
229,2.28,27.907,-0.0573289106784994,0.465674753081022,-174.958857766828,98.6976489202957,12.3148961900415,-4.91112589640514,3.30449434756373,7.63974344466114,-41.8745726438464,156.271021876539
230,2.29,27.917,-0.0672014508109827,0.474528102258219,-174.924006534996,98.7039873459926,12.3142553683379,-4.91171400816105,3.2780450247095,7.64498200891374,-41.8624002468127,156.283685764104
231,2.3,27.927,-0.0833937841582829,0.467778322545064,-174.927997508794,98.7235943423601,12.3545980849151,-4.91093413263753,3.28513849343242,7.64467983919272,-41.8409669439113,156.242825563314
232,2.31,27.937,-0.104426385734883,0.453233034456073,-174.899131944936,98.7264885608433,12.4087781385875,-4.89810594792659,3.25849978358233,7.6263600372315,-41.8651950709524,156.27429024018
233,2.32,27.947,-0.117940978897242,0.451784813485587,-174.8860533676,98.7252860077228,12.4272802574184,-4.90523527883455,3.25316261338015,7.62774090154618,-41.8680919739543,156.244892261021
234,2.33,27.957,-0.128674003909155,0.43912181872684,-174.904179146006,98.7260635337107,12.4813773780861,-4.88829705124588,3.27513974696979,7.62597395869112,-41.8474307443567,156.224640607623
235,2.34,27.967,-0.145613860636463,0.416679046128443,-174.895603443969,98.715392544202,12.522272604757,-4.87837179106568,3.24524326953316,7.58756391507197,-41.8602623190271,156.256881742609
236,2.35,27.977,-0.145240911547458,0.429488148170545,-174.90468734131,98.6958350741119,12.5379845257213,-4.88926727471903,3.2597230678142,7.60235184250167,-41.8349618799249,156.262595399624
